emotion,phrase,other_mean,distinctiveness
Proud,s super comfortable,0.001208090909090909,-0.001208090909090909
Proud,you so much,0.001208090909090909,-0.001208090909090909
Proud,to get this,0.001208090909090909,-0.001208090909090909
Proud,is my favorite,0.001208090909090909,-0.001208090909090909
Proud,check that out,0.001208090909090909,-0.001208090909090909
Proud,it s super,0.001208090909090909,-0.001208090909090909
Proud,satu studi terbaru,0.001241,-0.001241
Proud,semua penyakit metabolik,0.001241,-0.001241
Proud,ivan gunawan deluxe,0.001314090909090909,-0.001314090909090909
Proud,gini makanya gemes,0.0013287272727272729,-0.0013287272727272729
Proud,bagus oh my,0.0013287272727272729,-0.0013287272727272729
Proud,blush on lipstick,0.0013287272727272729,-0.0013287272727272729
Proud,blush on bibir,0.0013287272727272729,-0.0013287272727272729
Proud,my god suka,0.0013287272727272729,-0.0013287272727272729
Proud,multitasking color crayon,0.0013287272727272729,-0.0013287272727272729
Proud,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Proud,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Proud,i love you,0.0014094545454545456,-0.0014094545454545456
Proud,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Proud,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Proud,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Proud,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Proud,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Proud,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Proud,one of my,0.0014609999999999998,-0.0014609999999999998
Proud,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Proud,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Proud,set set set,0.0014946363636363638,-0.0014946363636363638
Proud,bener bener bikin,0.0014946363636363638,-0.0014946363636363638
Proud,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Proud,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Proud,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Proud,salah satu faktor,0.001585090909090909,-0.001585090909090909
Proud,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Proud,memiliki mindset benar,0.012595363636363637,-0.0016043636363636364
Proud,let s go,0.0016104545454545456,-0.0016104545454545456
Proud,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Proud,coba komen bawah,0.0016672727272727275,-0.0016672727272727275
Proud,rasa berbagi jika,0.0016765454545454546,-0.0016765454545454546
Proud,revaluasi mindset rasa,0.0016765454545454546,-0.0016765454545454546
Proud,rasa membantu revaluasi,0.0016765454545454546,-0.0016765454545454546
Proud,waktu menyerahkan adalah,0.0016765454545454546,-0.0016765454545454546
Proud,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Proud,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Proud,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Proud,misalnya water misalnya,0.002180090909090909,-0.002180090909090909
Proud,something calm down,0.002180090909090909,-0.002180090909090909
Proud,speed 1 2,0.002183818181818182,-0.002183818181818182
Proud,terima kasih kerana,0.002195181818181818,-0.002195181818181818
Proud,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Proud,jakarta datang jakarta,0.0022383636363636364,-0.0022383636363636364
Proud,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Proud,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Proud,segi harga punya,0.002295818181818182,-0.002295818181818182
Proud,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Proud,membawa nama baik,0.002388090909090909,-0.002388090909090909
Proud,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Proud,datang jakarta menang,0.0024734545454545456,-0.0024734545454545456
Proud,3 2 1,0.0026146363636363637,-0.0026146363636363637
Proud,eyeshadow blush on,0.0026574545454545457,-0.0026574545454545457
Proud,menghasilkan atlet atlet,0.002664909090909091,-0.002664909090909091
Proud,oke terima kasih,0.0028913636363636364,-0.0028913636363636364
Proud,kasih lihat kalian,0.0029665454545454548,-0.0029665454545454548
Proud,1 2 3,0.003034818181818182,-0.003034818181818182
Proud,melihat teman teman,0.003165,-0.003165
Proud,kaya kaya kaya,0.003171727272727273,-0.003171727272727273
Proud,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Proud,memang luar biasa,0.003246727272727273,-0.003246727272727273
Proud,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Proud,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Proud,inspeksi menyeluruh plus,0.0032803636363636364,-0.0032803636363636364
Proud,panggil timur inspeksi,0.0032803636363636364,-0.0032803636363636364
Proud,gini kira kira,0.0032803636363636364,-0.0032803636363636364
Proud,tanda tanda penuaan,0.0034265454545454547,-0.0034265454545454547
Proud,sebelah sini lihat,0.0034265454545454547,-0.0034265454545454547
Proud,that s it,0.0038362727272727272,-0.0038362727272727272
Proud,setelah cek ternyata,0.004017636363636363,-0.004017636363636363
Proud,hai guys kali,0.004017636363636363,-0.004017636363636363
Proud,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Proud,pagi sore hari,0.004285454545454545,-0.004285454545454545
Proud,salah satu sisi,0.004285454545454545,-0.004285454545454545
Proud,share kolom komentar,0.004285454545454545,-0.004285454545454545
Proud,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Proud,skin barrier rusak,0.004360181818181818,-0.004360181818181818
Proud,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Proud,mencari kecil sebenarnya,0.0055453636363636365,-0.0055453636363636365
Proud,membuat waktu menyerahkan,0.0055453636363636365,-0.0055453636363636365
Proud,mindset benar kejutan,0.0055453636363636365,-0.0055453636363636365
Proud,mindset benar teruskan,0.0055453636363636365,-0.0055453636363636365
Proud,mindset apabila memiliki,0.0055453636363636365,-0.0055453636363636365
Proud,teruskan dr nia,0.0055453636363636365,-0.0055453636363636365
Proud,membantu revaluasi mindset,0.0055453636363636365,-0.0055453636363636365
Proud,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Proud,sel kulit mati,0.006060636363636364,-0.006060636363636364
Proud,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Proud,i really really,0.007076727272727273,-0.007076727272727273
Proud,really like this,0.00734890909090909,-0.00734890909090909
Proud,and i m,0.00734890909090909,-0.00734890909090909
Proud,selesai make upan,0.00734890909090909,-0.00734890909090909
Proud,coverage berasa berat,0.00734890909090909,-0.00734890909090909
Proud,berasa berat so,0.007699818181818182,-0.007699818181818182
Proud,really really like,0.007699818181818182,-0.007699818181818182
Proud,tanpa berasa berat,0.007699818181818182,-0.007699818181818182
Proud,telling you this,0.007699818181818182,-0.007699818181818182
Proud,m telling you,0.007699818181818182,-0.007699818181818182
Proud,finishnya velvet matte,0.007699818181818182,-0.007699818181818182
Proud,i m telling,0.00890790909090909,-0.00890790909090909
Proud,malam hari cari,0.009307363636363636,-0.009307363636363636
Proud,it it s,0.010938,-0.010938
Proud,s so good,0.010938,-0.010938
Proud,sekolah les bermain,0.011363636363636362,-0.011363636363636362
Proud,pas pertama kali,0.011460363636363637,-0.011460363636363637
Proud,pokoknya bener bener,0.011460363636363637,-0.011460363636363637
Proud,saham naik turun,0.01212118181818182,-0.01212118181818182
Proud,pas tengah tengah,0.015399818181818181,-0.015399818181818181
Proud,you need to,0.020922,-0.020922
Proud,klik follow save,0.021427454545454545,-0.021427454545454545
Proud,need to notice,0.021921272727272727,-0.021921272727272727
Proud,it s so,0.022661818181818186,-0.022661818181818186
Proud,follow save video,0.027109272727272725,-0.027109272727272725
Proud,selama 3 tahun,0.06276618181818182,-0.06276618181818182
Proud,circle to search,0.06576372727272727,-0.06576372727272727
Proud,john glory glory,0.0909090909090909,-0.0909090909090909
Sad,sekolah les bermain,0.0,0.125
Sad,follow save video,0.01071372727272727,0.05178627272727273
Sad,skin barrier rusak,0.0,0.047962
Sad,hai guys kali,0.0,0.044194
Sad,setelah cek ternyata,0.0,0.044194
Sad,sebelah sini lihat,0.0,0.037692
Sad,tanda tanda penuaan,0.0,0.037692
Sad,gini kira kira,0.0,0.036084
Sad,inspeksi menyeluruh plus,0.0,0.036084
Sad,panggil timur inspeksi,0.0,0.036084
Sad,oh my god,0.0063391818181818185,0.03366881818181818
Sad,kasih lihat kalian,0.0,0.032632
Sad,that s it,0.0008201818181818184,0.03235681818181818
Sad,eyeshadow blush on,0.0,0.029232
Sad,misalnya water misalnya,0.0,0.023981
Sad,something calm down,0.0,0.023981
Sad,it s so,0.010201818181818182,0.01463818181818182
Sad,blush on bibir,0.0,0.014616
Sad,bagus oh my,0.0,0.014616
Sad,multitasking color crayon,0.0,0.014616
Sad,my god suka,0.0,0.014616
Sad,blush on lipstick,0.0,0.014616
Sad,gini makanya gemes,0.0,0.014616
Sad,is my favorite,0.0,0.013289
Sad,you so much,0.0,0.013289
Sad,to get this,0.0,0.013289
Sad,s super comfortable,0.0,0.013289
Sad,check that out,0.0,0.013289
Sad,it s super,0.0,0.013289
Sad,i m telling,0.003849909090909091,0.009439090909090909
Sad,punya bekas jerawat,0.0005095454545454545,-0.0005095454545454545
Sad,harga 3 jutaan,0.0005153636363636364,-0.0005153636363636364
Sad,salah satunya adalah,0.0005215454545454545,-0.0005215454545454545
Sad,carbon fiber carbon,0.0005601818181818182,-0.0005601818181818182
Sad,buang air besar,0.0005601818181818182,-0.0005601818181818182
Sad,s go langsung,0.0005665454545454546,-0.0005665454545454546
Sad,8gb storage 256gb,0.0005695454545454545,-0.0005695454545454545
Sad,suv leather frame,0.0005755454545454546,-0.0005755454545454546
Sad,indo by broth3rmax,0.0005779090909090908,-0.0005779090909090908
Sad,sub indo by,0.0005779090909090908,-0.0005779090909090908
Sad,nah kira kira,0.0005805454545454546,-0.0005805454545454546
Sad,adaptive cruise control,0.0005954545454545455,-0.0005954545454545455
Sad,bulu mata bawahnya,0.0005966363636363636,-0.0005966363636363636
Sad,oh om om,0.0006061818181818182,-0.0006061818181818182
Sad,paling tipis dunia,0.0006061818181818182,-0.0006061818181818182
Sad,1500 cc turbo,0.0006165454545454546,-0.0006165454545454546
Sad,adalah salah satu,0.0006967272727272728,-0.0006967272727272728
Sad,nah makanya biar,0.0007101818181818182,-0.0007101818181818182
Sad,banyak sekolah sekolah,0.0007101818181818182,-0.0007101818181818182
Sad,i don t,0.000726,-0.000726
Sad,benar kejutan kejutan,0.0007522727272727272,-0.0007522727272727272
Sad,adalah mindset apabila,0.0007522727272727272,-0.0007522727272727272
Sad,adalah membuat waktu,0.0007522727272727272,-0.0007522727272727272
Sad,benar teruskan dr,0.0007522727272727272,-0.0007522727272727272
Sad,android auto apple,0.000756909090909091,-0.000756909090909091
Sad,auto apple carplay,0.000756909090909091,-0.000756909090909091
Sad,mantap terima kasih,0.0007631818181818181,-0.0007631818181818181
Sad,selama 3 hari,0.0007724545454545454,-0.0007724545454545454
Sad,satu per satu,0.0007872727272727272,-0.0007872727272727272
Sad,km per liter,0.000802090909090909,-0.000802090909090909
Sad,share satu studi,0.0008140909090909091,-0.0008140909090909091
Sad,8 12 kali,0.0008142727272727273,-0.0008142727272727273
Sad,tiang pull up,0.0008739999999999999,-0.0008739999999999999
Sad,bikin kulit kering,0.000918,-0.000918
Sad,menurunkan berat badan,0.0009232727272727273,-0.0009232727272727273
Sad,mengawasi allah terima,0.0009242727272727274,-0.0009242727272727274
Sad,kejutan kejutan kejutan,0.0009242727272727274,-0.0009242727272727274
Sad,kejutan kejutan aktivitas,0.0009242727272727274,-0.0009242727272727274
Sad,lakukan adalah membuat,0.0009242727272727274,-0.0009242727272727274
Sad,sejati aktivitas besar,0.0009242727272727274,-0.0009242727272727274
Sad,sebenarnya barokah aktivitas,0.0009242727272727274,-0.0009242727272727274
Sad,menyerahkan adalah mindset,0.0009242727272727274,-0.0009242727272727274
Sad,mindset rasa berbagi,0.0009242727272727274,-0.0009242727272727274
Sad,nia bilang sejati,0.0009242727272727274,-0.0009242727272727274
Sad,rasa lakukan adalah,0.0009242727272727274,-0.0009242727272727274
Sad,faat stay hard,0.0009455454545454546,-0.0009455454545454546
Sad,jakarta tahun 2025,0.0009813636363636363,-0.0009813636363636363
Sad,provinsi kaya jakarta,0.0009927272727272727,-0.0009927272727272727
Sad,tahan 2 3,0.0009952727272727272,-0.0009952727272727272
Sad,by the way,0.0010812727272727274,-0.0010812727272727274
Sad,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Sad,paling penting adalah,0.0011732727272727274,-0.0011732727272727274
Sad,s go pertama,0.0011884545454545455,-0.0011884545454545455
Sad,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Sad,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Sad,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Sad,mother of pearl,0.0012,-0.0012
Sad,ikan koi ikan,0.001203,-0.001203
Sad,kehidupan sehari hari,0.001203,-0.001203
Sad,semua penyakit metabolik,0.001241,-0.001241
Sad,satu studi terbaru,0.001241,-0.001241
Sad,ivan gunawan deluxe,0.001314090909090909,-0.001314090909090909
Sad,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Sad,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Sad,i love you,0.0014094545454545456,-0.0014094545454545456
Sad,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Sad,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Sad,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Sad,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Sad,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Sad,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Sad,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Sad,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Sad,one of my,0.0014609999999999998,-0.0014609999999999998
Sad,set set set,0.0014946363636363638,-0.0014946363636363638
Sad,bener bener bikin,0.0014946363636363638,-0.0014946363636363638
Sad,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Sad,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Sad,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Sad,salah satu faktor,0.001585090909090909,-0.001585090909090909
Sad,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Sad,let s go,0.0016104545454545456,-0.0016104545454545456
Sad,temen temen lihat,0.001638,-0.001638
Sad,menang semua senang,0.001638,-0.001638
Sad,benar benar suka,0.001638,-0.001638
Sad,android 15 fitur,0.001638,-0.001638
Sad,32gb storage 1tb,0.001638,-0.001638
Sad,worth it kalian,0.001638,-0.001638
Sad,mengatasi masalah jerawat,0.001638,-0.001638
Sad,pola hidup sehat,0.001638,-0.001638
Sad,punya 2 warna,0.001638,-0.001638
Sad,mobil kilometer rendah,0.001638,-0.001638
Sad,menjaga skin barrier,0.001638,-0.001638
Sad,atlet atlet terbaik,0.001638,-0.001638
Sad,jangan lupa follow,0.001638,-0.001638
Sad,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Sad,bahu bagian belakang,0.0016638181818181817,-0.0016638181818181817
Sad,coba komen bawah,0.0016672727272727275,-0.0016672727272727275
Sad,revaluasi mindset rasa,0.0016765454545454546,-0.0016765454545454546
Sad,rasa berbagi jika,0.0016765454545454546,-0.0016765454545454546
Sad,waktu menyerahkan adalah,0.0016765454545454546,-0.0016765454545454546
Sad,rasa membantu revaluasi,0.0016765454545454546,-0.0016765454545454546
Sad,biar bulu mata,0.0016883636363636365,-0.0016883636363636365
Sad,bulu mata lentik,0.0016883636363636365,-0.0016883636363636365
Sad,skin prep kalian,0.001703090909090909,-0.001703090909090909
Sad,jalan jalan jalan,0.001987090909090909,-0.001987090909090909
Sad,meraih medali emas,0.002053272727272727,-0.002053272727272727
Sad,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Sad,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Sad,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Sad,badan masa otot,0.002104,-0.002104
Sad,pertama kali nyobain,0.0021681818181818182,-0.0021681818181818182
Sad,speed 1 2,0.002183818181818182,-0.002183818181818182
Sad,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Sad,terima kasih kerana,0.002195181818181818,-0.002195181818181818
Sad,jakarta datang jakarta,0.0022383636363636364,-0.0022383636363636364
Sad,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Sad,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Sad,segi harga punya,0.002295818181818182,-0.002295818181818182
Sad,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Sad,membawa nama baik,0.002388090909090909,-0.002388090909090909
Sad,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Sad,sampai jam 6,0.0024621818181818182,-0.0024621818181818182
Sad,datang jakarta menang,0.0024734545454545456,-0.0024734545454545456
Sad,beberapa minggu lalu,0.0025543636363636363,-0.0025543636363636363
Sad,move your hustle,0.002598,-0.002598
Sad,3 2 1,0.0026146363636363637,-0.0026146363636363637
Sad,menghasilkan atlet atlet,0.002664909090909091,-0.002664909090909091
Sad,wireless charging 50w,0.0027961818181818183,-0.0027961818181818183
Sad,oke terima kasih,0.0028913636363636364,-0.0028913636363636364
Sad,1 2 3,0.003034818181818182,-0.003034818181818182
Sad,melihat teman teman,0.003165,-0.003165
Sad,kaya kaya kaya,0.003171727272727273,-0.003171727272727273
Sad,mindset apabila memiliki,0.003234818181818182,-0.003234818181818182
Sad,mindset benar kejutan,0.003234818181818182,-0.003234818181818182
Sad,teruskan dr nia,0.003234818181818182,-0.003234818181818182
Sad,membuat waktu menyerahkan,0.003234818181818182,-0.003234818181818182
Sad,mencari kecil sebenarnya,0.003234818181818182,-0.003234818181818182
Sad,mindset benar teruskan,0.003234818181818182,-0.003234818181818182
Sad,membantu revaluasi mindset,0.003234818181818182,-0.003234818181818182
Sad,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Sad,memang luar biasa,0.003246727272727273,-0.003246727272727273
Sad,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Sad,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Sad,sukses jakarta indonesia,0.0032567272727272722,-0.0032567272727272722
Sad,i really really,0.0035383636363636364,-0.0035383636363636364
Sad,really like this,0.003674454545454545,-0.003674454545454545
Sad,and i m,0.003674454545454545,-0.003674454545454545
Sad,coverage berasa berat,0.003674454545454545,-0.003674454545454545
Sad,selesai make upan,0.003674454545454545,-0.003674454545454545
Sad,2025 terima kasih,0.0037040909090909086,-0.0037040909090909086
Sad,telling you this,0.003849909090909091,-0.003849909090909091
Sad,m telling you,0.003849909090909091,-0.003849909090909091
Sad,really really like,0.003849909090909091,-0.003849909090909091
Sad,tanpa berasa berat,0.003849909090909091,-0.003849909090909091
Sad,finishnya velvet matte,0.003849909090909091,-0.003849909090909091
Sad,berasa berat so,0.003849909090909091,-0.003849909090909091
Sad,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Sad,share kolom komentar,0.004285454545454545,-0.004285454545454545
Sad,pagi sore hari,0.004285454545454545,-0.004285454545454545
Sad,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Sad,salah satu sisi,0.004285454545454545,-0.004285454545454545
Sad,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Sad,it it s,0.005468999999999999,-0.005468999999999999
Sad,s so good,0.005468999999999999,-0.005468999999999999
Sad,pokoknya bener bener,0.005730181818181818,-0.005730181818181818
Sad,pas pertama kali,0.005730181818181818,-0.005730181818181818
Sad,sel kulit mati,0.006060636363636364,-0.006060636363636364
Sad,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Sad,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Sad,pas tengah tengah,0.007699909090909091,-0.007699909090909091
Sad,salah satu paling,0.007736727272727274,-0.007736727272727274
Sad,malam hari cari,0.009307363636363636,-0.009307363636363636
Sad,memiliki mindset benar,0.009972545454545454,-0.009972545454545454
Sad,you need to,0.010461,-0.010461
Sad,klik follow save,0.010713727272727272,-0.010713727272727272
Sad,need to notice,0.010960636363636362,-0.010960636363636362
Sad,saham naik turun,0.01212118181818182,-0.01212118181818182
Sad,selama 3 tahun,0.06276618181818182,-0.06276618181818182
Sad,circle to search,0.06576372727272727,-0.06576372727272727
Sad,john glory glory,0.0909090909090909,-0.0909090909090909
Surprise,let s go,0.0,0.017715
Surprise,1 2 3,0.0017671818181818186,0.012176818181818181
Surprise,bikin kulit kering,0.0,0.010098
Surprise,oh my god,0.010143181818181819,0.009658818181818182
Surprise,km per liter,0.0,0.008823
Surprise,auto apple carplay,0.0,0.008326
Surprise,android auto apple,0.0,0.008326
Surprise,coba komen bawah,0.0008594545454545455,0.008026545454545455
Surprise,i don t,0.0,0.007986
Surprise,nah makanya biar,0.0,0.007812
Surprise,banyak sekolah sekolah,0.0,0.007812
Surprise,adalah salah satu,0.0,0.007664
Surprise,1500 cc turbo,0.0,0.006782
Surprise,oh om om,0.0,0.006668
Surprise,paling tipis dunia,0.0,0.006668
Surprise,bulu mata bawahnya,0.0,0.006563
Surprise,adaptive cruise control,0.0,0.00655
Surprise,nah kira kira,0.0,0.006386
Surprise,indo by broth3rmax,0.0,0.006357
Surprise,sub indo by,0.0,0.006357
Surprise,suv leather frame,0.0,0.006331
Surprise,8gb storage 256gb,0.0,0.006265
Surprise,s go langsung,0.0,0.006232
Surprise,buang air besar,0.0,0.006162
Surprise,carbon fiber carbon,0.0,0.006162
Surprise,salah satunya adalah,0.0,0.005737
Surprise,harga 3 jutaan,0.0,0.005669
Surprise,punya bekas jerawat,0.0,0.005605
Surprise,3 2 1,0.0020660909090909093,0.003967909090909091
Surprise,kaya kaya kaya,0.0026088181818181813,0.0035831818181818183
Surprise,adalah mindset apabila,0.0007522727272727272,-0.0007522727272727272
Surprise,benar teruskan dr,0.0007522727272727272,-0.0007522727272727272
Surprise,adalah membuat waktu,0.0007522727272727272,-0.0007522727272727272
Surprise,benar kejutan kejutan,0.0007522727272727272,-0.0007522727272727272
Surprise,mantap terima kasih,0.0007631818181818181,-0.0007631818181818181
Surprise,selama 3 hari,0.0007724545454545454,-0.0007724545454545454
Surprise,satu per satu,0.0007872727272727272,-0.0007872727272727272
Surprise,share satu studi,0.0008140909090909091,-0.0008140909090909091
Surprise,8 12 kali,0.0008142727272727273,-0.0008142727272727273
Surprise,benar benar suka,0.000819,-0.000819
Surprise,android 15 fitur,0.000819,-0.000819
Surprise,32gb storage 1tb,0.000819,-0.000819
Surprise,atlet atlet terbaik,0.000819,-0.000819
Surprise,jangan lupa follow,0.000819,-0.000819
Surprise,mengatasi masalah jerawat,0.000819,-0.000819
Surprise,mobil kilometer rendah,0.000819,-0.000819
Surprise,menjaga skin barrier,0.000819,-0.000819
Surprise,menang semua senang,0.000819,-0.000819
Surprise,pola hidup sehat,0.000819,-0.000819
Surprise,punya 2 warna,0.000819,-0.000819
Surprise,temen temen lihat,0.000819,-0.000819
Surprise,worth it kalian,0.000819,-0.000819
Surprise,bahu bagian belakang,0.0008319090909090908,-0.0008319090909090908
Surprise,biar bulu mata,0.0008441818181818182,-0.0008441818181818182
Surprise,bulu mata lentik,0.0008441818181818182,-0.0008441818181818182
Surprise,skin prep kalian,0.0008515454545454545,-0.0008515454545454545
Surprise,tiang pull up,0.0008739999999999999,-0.0008739999999999999
Surprise,menurunkan berat badan,0.0009232727272727273,-0.0009232727272727273
Surprise,lakukan adalah membuat,0.0009242727272727274,-0.0009242727272727274
Surprise,menyerahkan adalah mindset,0.0009242727272727274,-0.0009242727272727274
Surprise,mengawasi allah terima,0.0009242727272727274,-0.0009242727272727274
Surprise,mindset rasa berbagi,0.0009242727272727274,-0.0009242727272727274
Surprise,rasa lakukan adalah,0.0009242727272727274,-0.0009242727272727274
Surprise,kejutan kejutan kejutan,0.0009242727272727274,-0.0009242727272727274
Surprise,kejutan kejutan aktivitas,0.0009242727272727274,-0.0009242727272727274
Surprise,nia bilang sejati,0.0009242727272727274,-0.0009242727272727274
Surprise,sejati aktivitas besar,0.0009242727272727274,-0.0009242727272727274
Surprise,sebenarnya barokah aktivitas,0.0009242727272727274,-0.0009242727272727274
Surprise,faat stay hard,0.0009455454545454546,-0.0009455454545454546
Surprise,jakarta tahun 2025,0.0009813636363636363,-0.0009813636363636363
Surprise,provinsi kaya jakarta,0.0009927272727272727,-0.0009927272727272727
Surprise,jalan jalan jalan,0.0009935454545454544,-0.0009935454545454544
Surprise,tahan 2 3,0.0009952727272727272,-0.0009952727272727272
Surprise,meraih medali emas,0.0010266363636363635,-0.0010266363636363635
Surprise,badan masa otot,0.001052,-0.001052
Surprise,by the way,0.0010812727272727274,-0.0010812727272727274
Surprise,pertama kali nyobain,0.001084090909090909,-0.001084090909090909
Surprise,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Surprise,paling penting adalah,0.0011732727272727274,-0.0011732727272727274
Surprise,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Surprise,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Surprise,s go pertama,0.0011884545454545455,-0.0011884545454545455
Surprise,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Surprise,mother of pearl,0.0012,-0.0012
Surprise,kehidupan sehari hari,0.001203,-0.001203
Surprise,ikan koi ikan,0.001203,-0.001203
Surprise,sampai jam 6,0.0012310909090909093,-0.0012310909090909093
Surprise,satu studi terbaru,0.001241,-0.001241
Surprise,semua penyakit metabolik,0.001241,-0.001241
Surprise,beberapa minggu lalu,0.0012771818181818184,-0.0012771818181818184
Surprise,move your hustle,0.001299,-0.001299
Surprise,ivan gunawan deluxe,0.001314090909090909,-0.001314090909090909
Surprise,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Surprise,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Surprise,wireless charging 50w,0.0013980909090909092,-0.0013980909090909092
Surprise,i love you,0.0014094545454545456,-0.0014094545454545456
Surprise,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Surprise,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Surprise,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Surprise,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Surprise,one of my,0.0014609999999999998,-0.0014609999999999998
Surprise,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Surprise,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Surprise,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Surprise,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Surprise,set set set,0.0014946363636363638,-0.0014946363636363638
Surprise,bener bener bikin,0.0014946363636363638,-0.0014946363636363638
Surprise,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Surprise,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Surprise,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Surprise,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Surprise,salah satu faktor,0.001585090909090909,-0.001585090909090909
Surprise,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Surprise,rasa berbagi jika,0.0016765454545454546,-0.0016765454545454546
Surprise,waktu menyerahkan adalah,0.0016765454545454546,-0.0016765454545454546
Surprise,revaluasi mindset rasa,0.0016765454545454546,-0.0016765454545454546
Surprise,rasa membantu revaluasi,0.0016765454545454546,-0.0016765454545454546
Surprise,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Surprise,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Surprise,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Surprise,speed 1 2,0.002183818181818182,-0.002183818181818182
Surprise,terima kasih kerana,0.002195181818181818,-0.002195181818181818
